Date,ret_1d,ret_5d,vol_5d,vol_10d,mom_10d,mom_20d,drawdown_20d,Risk_Off,hawkish_share,dovish_share,neutral_share,macro_tone_signal,macro_tone_signal_ema
2025-01-31,0.0111357233488893,0.0180234018413143,0.0088655028321763,0.0084820088998293,0.0131533581574956,-0.0206771576458825,-0.008414916546805,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-01,-0.0011166221435742,0.0286037806926671,0.0047583361917101,0.0083377717843466,0.0058856916437315,-0.0056698728195442,-0.0095221424082267,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-03,-0.0051571086974575,0.0175892147360854,0.0067915330603004,0.0070423170635414,0.0146104283887049,-0.0146301443822524,-0.0138418967493283,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-04,0.0161893408044586,0.0248736136354805,0.008732576020916,0.0083943057151169,0.025216634600643,0.0021233528712754,0.0,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-05,-0.0018092399717767,0.0192176175831737,0.0092623353340975,0.0085065813249409,0.0211567591094294,0.0072173931524026,-0.0018092399717767,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-06,-0.0039225533100104,0.0040389818107569,0.0087335027359023,0.0084242945243438,0.0221351798442763,0.0073341442075838,-0.0057246964415472,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-07,-0.0018387220458111,0.0033131548857323,0.0087797280950955,0.0071548756464602,0.0320117043341516,0.0205319685782912,-0.0075528923618057,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-10,-0.0075700500213287,0.0008796693641766,0.0092360854738926,0.0078384993104828,0.0184843567936054,0.0088690695782931,-0.0150657666101499,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-11,-0.0132497348342286,-0.0281158840317196,0.004839937347527,0.0087015613054437,-0.003941614032664,-0.0060913618113832,-0.0281158840317196,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-12,-0.0011507554677138,-0.0274747534425204,0.0049785030809734,0.0085826712232174,-0.0087851351641971,-0.0114341234911075,-0.0292342849921543,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-13,-0.0006009915275381,-0.024231729818013,0.0054487466257775,0.007495285381441,-0.0202906195232343,-0.0074041511515652,-0.0298177069620986,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-14,-0.0044352492683902,-0.0267700058786203,0.0052044392170078,0.007524125555461,-0.0235455441686558,-0.0177984343374848,-0.0341207072675,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-17,0.0013192755977626,-0.0180526567899543,0.0057663764088884,0.007534807584247,-0.0171888677948979,-0.0028295761281931,-0.0328464462862138,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-18,-0.0006184803676038,-0.0054828838668851,0.0020892696539342,0.0042638003476965,-0.033444611771644,-0.0090713377254068,-0.033444611771644,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-19,-0.0005404156842576,-0.0048751911999218,0.002103145114036,0.0043342859783383,-0.0322159999662393,-0.0117408270075649,-0.0339669534631463,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-20,-0.0008612081332932,-0.0051342949191104,0.0020947739468272,0.004390103224884,-0.0292416118898375,-0.0077537003836792,-0.0347989089798539,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-21,-0.00511714888612,-0.0058157157342695,0.0023755091546267,0.0044198223345707,-0.032430034868495,-0.0014564712220997,-0.0397379866676494,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-24,-0.0106400712408811,-0.0176898451621333,0.0044047112084556,0.0048376059253177,-0.0354231532487083,-0.0175935706585066,-0.0499552428994176,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-25,-0.0002571680038663,-0.0173347047107687,0.004467457281248,0.0035201787807048,-0.0227225444048578,-0.0265745949376378,-0.0501995640131849,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-27,-0.0001108767914917,-0.0169123835188746,0.00454170628326,0.0035725489370265,-0.0217051236154955,-0.0302995763349749,-0.0503048748380846,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-02-28,-0.0186448910071167,-0.0344103713369833,0.0078312510139519,0.0062421874696393,-0.0393679932613736,-0.0588598118119481,-0.0680118369367186,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-03,-0.0002440711060489,-0.0296807759290048,0.0083996133847616,0.0063488100719278,-0.0353238767076987,-0.0580377009771252,-0.0682393083185021,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-04,-0.0016569240437083,-0.0208705136930875,0.0081092055117755,0.0061610479769623,-0.038191162699536,-0.0547235676478582,-0.0697831650115314,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-05,0.0115316775839855,-0.0093247381644568,0.0108024924628662,0.0078420661835345,-0.0264978012926394,-0.059056204387249,-0.0573507256407118,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-06,0.0092849180518683,-1.5524472112393717e-05,0.0119332682349093,0.0087044112815295,-0.0169276454351609,-0.0485983043766325,-0.0448516841888968,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-07,0.000345979321082,0.0193358554014291,0.006080959411953,0.008725244892615,-0.0157398699000356,-0.0445212226230598,-0.0427611264030696,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-10,-0.004088238554484,0.0154164010615163,0.0069142744344326,0.0086844886555397,-0.0147219456130269,-0.0466745472719595,-0.0394027782529852,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-11,0.0016740649056334,0.0188043554555272,0.006490852607446,0.0080888921535645,-0.0024586147955845,-0.0377946761556093,-0.0248745221439158,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-12,-0.0012178914476462,0.0059631199831671,0.0050032902811352,0.0080951310240649,-0.0034172227137759,-0.0260621191237787,-0.0249400635705839,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
